TimeStamp,turbine_power1,turbine_power10,ws
2021-03-13 07:30:00,2423.65,1164.57,7.84
2021-03-13 07:40:00,2317.45,1087.59,7.68
2021-03-13 07:50:00,2063.01,1164.77,7.54
2021-03-13 08:00:00,1990.66,1069.08,7.47
2021-03-13 08:10:00,2229.5,1083.87,7.6
2021-03-13 08:20:00,2357.07,895.91,7.37
2021-03-13 08:30:00,2218.48,973.03,7.39
2021-03-13 08:40:00,2381.62,875.64,7.38
2021-03-13 08:50:00,2536.3,1037.81,7.65
2021-03-13 09:00:00,2657.81,1173.32,7.85
2021-03-13 09:10:00,2660.65,1020.2,7.8
2021-03-13 09:20:00,2813.84,1171.85,8.03
2021-03-13 09:30:00,2788.75,1058.84,8.03
2021-03-13 09:40:00,2976.08,1305.4,8.25
2021-03-13 09:50:00,2870.33,1252.81,7.99
2021-03-13 10:00:00,2810.01,1203.7,7.81
2021-03-13 10:10:00,2512.3,694.68,7.15
2021-03-13 10:20:00,2150.68,725.86,7.06
2021-03-13 10:30:00,1648.84,831.04,7.11
2021-03-13 10:40:00,1187.67,717.79,6.89
2021-03-13 10:50:00,948.84,768.09,6.76
2021-03-13 11:00:00,1001.37,848.44,6.88
2021-03-13 11:10:00,1349.86,760.94,7.0
2021-03-13 11:20:00,1278.93,691.38,6.99
2021-03-13 11:30:00,1217.18,477.78,6.4
2021-03-13 11:40:00,737.59,534.23,5.87
2021-03-13 11:50:00,569.66,622.5,5.8
2021-03-13 12:00:00,668.12,819.73,6.03
2021-03-13 12:10:00,545.56,957.95,6.42
2021-03-13 12:20:00,879.28,1063.49,6.96
2021-03-13 12:30:00,802.89,917.84,6.79
2021-03-13 12:40:00,781.88,1044.19,6.78
2021-03-13 12:50:00,825.95,861.41,6.7
2021-03-13 13:00:00,932.34,732.66,6.65
2021-03-13 13:10:00,906.11,498.87,5.99
2021-03-13 13:20:00,634.86,375.67,5.73
2021-03-13 13:30:00,679.1,297.64,5.59
2021-03-13 13:40:00,518.08,292.98,5.2
2021-03-13 13:50:00,358.64,425.9,5.1
2021-03-13 14:00:00,349.85,394.43,5.3
2021-03-13 14:10:00,261.35,360.81,5.07
2021-03-13 14:20:00,357.13,302.77,4.88
2021-03-13 14:30:00,776.81,235.36,4.7
2021-03-13 14:40:00,587.12,251.69,4.86
2021-03-13 14:50:00,833.82,361.14,5.54
2021-03-13 15:00:00,1023.5,519.22,6.14
2021-03-13 15:10:00,1027.41,656.06,6.32
2021-03-13 15:20:00,960.78,500.25,6.15
2021-03-13 15:30:00,1014.5,571.55,6.36
2021-03-13 15:40:00,1245.73,654.98,6.71
2021-03-13 15:50:00,1402.82,464.16,6.77
2021-03-13 16:00:00,1654.95,412.44,7.04
2021-03-13 16:10:00,1744.77,780.07,7.32
2021-03-13 16:20:00,1763.75,1268.45,7.77
2021-03-13 16:30:00,1960.66,1301.71,8.04
2021-03-13 16:40:00,1884.76,1508.34,8.08
2021-03-13 16:50:00,2630.55,1512.58,8.52
2021-03-13 17:00:00,2747.26,1209.89,8.39
2021-03-13 17:10:00,2184.08,976.47,7.5
2021-03-13 17:20:00,1689.35,996.28,7.2
2021-03-13 17:30:00,1698.33,911.39,6.86
2021-03-13 17:40:00,1589.28,1090.94,7.04
2021-03-13 17:50:00,1641.86,1316.9,7.44
2021-03-13 18:00:00,1884.49,1450.85,7.5
2021-03-13 18:10:00,1909.25,1084.51,7.26
2021-03-13 18:20:00,1687.57,970.61,7.0
2021-03-13 18:30:00,1406.5,872.29,7.03
2021-03-13 18:40:00,1008.96,1054.43,6.87
2021-03-13 18:50:00,1370.24,962.77,6.67
2021-03-13 19:00:00,1412.69,953.05,6.69
2021-03-13 19:10:00,1561.6,994.95,6.78
2021-03-13 19:20:00,1387.26,1163.94,6.97
2021-03-13 19:30:00,1536.49,1148.6,7.03
2021-03-13 19:40:00,1442.83,1164.39,6.88
2021-03-13 19:50:00,1385.03,951.85,6.52
2021-03-13 20:00:00,1455.21,793.87,6.61
2021-03-13 20:10:00,1330.47,616.91,6.34
2021-03-13 20:20:00,1246.34,588.28,6.34
2021-03-13 20:30:00,1326.44,641.64,6.33
2021-03-13 20:40:00,1154.0,669.39,6.15
2021-03-13 20:50:00,811.08,694.43,5.83
2021-03-13 21:00:00,686.13,645.88,5.61
2021-03-13 21:10:00,516.13,394.29,5.13
2021-03-13 21:20:00,402.71,286.51,4.8
2021-03-13 21:30:00,330.47,277.29,4.78
2021-03-13 21:40:00,462.7,288.89,4.81
2021-03-13 21:50:00,516.14,253.0,4.83
2021-03-13 22:00:00,471.23,148.03,4.52
2021-03-13 22:10:00,460.13,101.46,4.29
2021-03-13 22:20:00,507.11,116.18,4.5
2021-03-13 22:30:00,687.63,188.93,4.97
2021-03-13 22:40:00,783.07,184.73,5.33
2021-03-13 22:50:00,940.13,196.44,5.36
2021-03-13 23:00:00,806.91,113.11,5.04
2021-03-13 23:10:00,562.16,93.99,4.65
2021-03-13 23:20:00,446.16,143.45,4.66
2021-03-13 23:30:00,403.67,208.96,4.62
2021-03-13 23:40:00,424.83,220.1,4.66
2021-03-13 23:50:00,406.87,168.01,4.54
2021-03-14 00:00:00,403.49,141.1,4.66
2021-03-14 00:10:00,448.97,71.39,4.76
2021-03-14 00:20:00,474.85,49.71,4.75
2021-03-14 00:30:00,483.23,20.25,4.92
2021-03-14 00:40:00,585.77,22.27,5.1
2021-03-14 00:50:00,668.0,54.84,5.16
2021-03-14 01:00:00,591.55,318.74,5.17
2021-03-14 01:10:00,518.02,402.27,5.22
2021-03-14 01:20:00,423.39,392.38,5.03
2021-03-14 01:30:00,426.21,285.49,4.81
2021-03-14 01:40:00,379.61,298.51,4.48
2021-03-14 01:50:00,370.19,196.97,4.37
2021-03-14 02:00:00,462.31,280.95,4.64
2021-03-14 02:10:00,466.78,336.76,4.71
2021-03-14 02:20:00,400.48,209.1,4.44
2021-03-14 02:30:00,312.05,177.87,4.17
2021-03-14 02:40:00,221.53,26.33,3.63
2021-03-14 02:50:00,40.64,-16.95,3.66
2021-03-14 03:00:00,28.03,-16.47,3.81
2021-03-14 03:10:00,-22.28,-8.62,3.28
2021-03-14 03:20:00,-15.8,-4.69,2.49
2021-03-14 03:30:00,-14.6,-6.32,2.06
2021-03-14 03:40:00,-13.4,-7.21,1.3
2021-03-14 03:50:00,-15.17,-5.63,1.63
2021-03-14 04:00:00,-14.56,-5.38,1.13
2021-03-14 04:10:00,-15.5,-6.82,1.22
2021-03-14 04:20:00,-15.02,-8.39,0.67
2021-03-14 04:30:00,-17.44,-8.16,0.69
2021-03-14 04:40:00,-18.38,-9.4,1.02
2021-03-14 04:50:00,-16.88,-6.4,0.91
2021-03-14 05:00:00,-16.51,-6.33,0.8
2021-03-14 05:10:00,-15.18,-6.46,0.83
2021-03-14 05:20:00,-15.08,-7.48,0.64
2021-03-14 05:30:00,-14.75,-6.91,0.62
2021-03-14 05:40:00,-15.23,-8.34,1.34
2021-03-14 05:50:00,-12.25,-6.73,1.27
2021-03-14 06:00:00,-14.1,-5.59,1.55
2021-03-14 06:10:00,-15.98,-8.04,1.96
2021-03-14 06:20:00,-19.3,-9.61,2.27
2021-03-14 06:30:00,-19.08,-9.34,2.33
2021-03-14 06:40:00,-16.25,-7.46,2.36
2021-03-14 06:50:00,-9.38,-7.93,2.9
2021-03-14 07:00:00,11.12,-6.45,3.45
2021-03-14 07:10:00,-14.22,-8.48,3.6
2021-03-14 07:20:00,-17.48,-6.26,3.91
2021-03-14 07:30:00,-12.32,-6.92,3.84
2021-03-14 07:40:00,-10.91,-8.05,3.87
2021-03-14 07:50:00,-11.27,-8.03,3.83
2021-03-14 08:00:00,-13.0,-8.84,3.89
2021-03-14 08:10:00,25.93,-9.12,3.73
2021-03-14 08:20:00,30.29,-6.94,3.77
2021-03-14 08:30:00,20.63,-7.89,3.78
2021-03-14 08:40:00,23.59,-7.36,3.76
2021-03-14 08:50:00,17.86,-6.01,3.99
2021-03-14 09:00:00,86.64,-5.18,4.11
2021-03-14 09:10:00,24.12,-6.84,3.93
2021-03-14 09:20:00,29.33,-7.9,4.03
2021-03-14 09:30:00,16.43,-6.39,3.91
2021-03-14 09:40:00,46.54,-6.69,3.87
2021-03-14 09:50:00,69.78,-7.69,3.97
2021-03-14 10:00:00,97.55,-8.0,4.04
2021-03-14 10:10:00,79.8,-10.67,3.82
2021-03-14 10:20:00,114.49,-7.33,4.05
2021-03-14 10:30:00,120.46,-6.47,3.94
2021-03-14 10:40:00,123.88,-7.16,3.85
2021-03-14 10:50:00,124.9,-6.21,3.64
2021-03-14 11:00:00,61.97,-7.41,3.61
2021-03-14 11:10:00,27.58,-8.4,3.6
2021-03-14 11:20:00,21.09,-6.7,3.53
2021-03-14 11:30:00,-3.35,-8.39,3.7
2021-03-14 11:40:00,-9.35,-9.06,3.61
2021-03-14 11:50:00,-6.4,-6.58,3.72
2021-03-14 12:00:00,-15.03,-5.46,3.33
2021-03-14 12:10:00,-13.67,-8.77,2.86
2021-03-14 12:20:00,-11.45,-8.1,2.82
2021-03-14 12:30:00,-10.89,-6.96,3.01
2021-03-14 12:40:00,-11.58,-7.6,3.02
2021-03-14 12:50:00,-15.08,-7.65,3.52
2021-03-14 13:00:00,-16.65,-8.98,3.62
2021-03-14 13:10:00,-15.4,-9.16,2.58
2021-03-14 13:20:00,-12.13,-8.21,1.84
2021-03-14 13:30:00,-11.65,-7.34,1.16
2021-03-14 13:40:00,-9.79,-7.2,1.03
2021-03-14 13:50:00,-9.81,-7.5,0.77
2021-03-14 14:00:00,-11.15,-8.79,0.64
2021-03-14 14:10:00,-11.97,-7.37,1.05
2021-03-14 14:20:00,-10.86,-7.78,0.89
2021-03-14 14:30:00,-12.17,-7.78,0.84
2021-03-14 14:40:00,-12.66,-8.27,0.57
2021-03-14 14:50:00,-12.03,-9.28,0.5
2021-03-14 15:00:00,-10.82,-9.18,0.58
2021-03-14 15:10:00,-11.38,-7.31,0.6
2021-03-14 15:20:00,-10.72,-7.03,0.91
2021-03-14 15:30:00,-10.55,-6.99,1.19
2021-03-14 15:40:00,-10.72,-7.9,1.65
2021-03-14 15:50:00,-10.43,-7.57,1.69
2021-03-14 16:00:00,-10.69,-6.93,1.17
2021-03-14 16:10:00,-11.4,-7.85,0.53
2021-03-14 16:20:00,-12.38,-7.79,0.36
2021-03-14 16:30:00,-11.95,-9.04,0.35
2021-03-14 16:40:00,-12.63,-9.14,0.41
2021-03-14 16:50:00,-10.52,-9.14,0.42
2021-03-14 17:00:00,-10.63,-7.88,0.7
2021-03-14 17:10:00,-9.53,-8.08,0.93
2021-03-14 17:20:00,-9.63,-7.17,0.63
2021-03-14 17:30:00,-10.6,-8.04,0.58
2021-03-14 17:40:00,-15.06,-7.06,0.39
2021-03-14 17:50:00,-10.97,-7.12,0.34
2021-03-14 18:00:00,-12.28,-7.76,0.28
2021-03-14 18:10:00,-13.51,-8.71,0.53
2021-03-14 18:20:00,-12.45,-10.14,0.52
2021-03-14 18:30:00,-11.08,-10.55,0.94
2021-03-14 18:40:00,-11.16,-8.55,1.26
2021-03-14 18:50:00,-10.79,-8.61,1.44
2021-03-14 19:00:00,-10.87,-7.84,1.68
2021-03-14 19:10:00,-11.71,-8.42,1.96
2021-03-14 19:20:00,-11.86,-7.64,1.86
2021-03-14 19:30:00,-18.37,-8.03,2.68
2021-03-14 19:40:00,-15.04,-7.25,3.44
2021-03-14 19:50:00,-12.62,-9.34,3.03
2021-03-14 20:00:00,-11.33,-9.8,2.68
2021-03-14 20:10:00,-10.91,-8.99,2.25
2021-03-14 20:20:00,-10.5,-8.1,1.78
2021-03-14 20:30:00,-10.49,-7.21,1.87
2021-03-14 20:40:00,-11.08,-7.63,1.31
2021-03-14 20:50:00,-10.78,-8.81,0.92
2021-03-14 21:00:00,-12.45,-7.67,0.96
2021-03-14 21:10:00,-15.55,-7.83,0.88
2021-03-14 21:20:00,-15.55,-7.07,0.54
2021-03-14 21:30:00,-13.53,-8.3,0.67
2021-03-14 21:40:00,-12.37,-10.26,1.19
2021-03-14 21:50:00,-11.35,-10.05,1.65
2021-03-14 22:00:00,-11.43,-8.15,1.53
2021-03-14 22:10:00,-11.51,-7.28,1.82
2021-03-14 22:20:00,-11.51,-7.76,2.14
2021-03-14 22:30:00,-12.05,-7.92,2.23
2021-03-14 22:40:00,-13.38,-8.81,2.1
2021-03-14 22:50:00,-13.47,-7.24,2.21
2021-03-14 23:00:00,-13.12,-7.03,1.95
2021-03-14 23:10:00,-11.48,-7.48,2.05
2021-03-14 23:20:00,-11.68,-8.4,2.07
2021-03-14 23:30:00,-12.41,-10.35,1.6
2021-03-14 23:40:00,-13.63,-9.74,1.51
2021-03-14 23:50:00,-13.43,-7.5,1.58
2021-03-15 00:00:00,-13.63,-7.45,1.84
2021-03-15 00:10:00,-13.52,-7.82,1.54
2021-03-15 00:20:00,-13.14,-9.49,1.69
2021-03-15 00:30:00,-12.39,-9.54,1.53
2021-03-15 00:40:00,-11.83,-7.83,1.77
2021-03-15 00:50:00,-12.04,-10.52,2.14
2021-03-15 01:00:00,-11.75,-8.24,2.31
2021-03-15 01:10:00,-11.76,-9.77,2.13
2021-03-15 01:20:00,-12.05,-9.67,2.3
2021-03-15 01:30:00,-11.5,-8.26,2.67
2021-03-15 01:40:00,-13.31,-9.76,2.55
2021-03-15 01:50:00,-14.21,-10.83,2.47
2021-03-15 02:00:00,-14.9,-10.85,2.89
2021-03-15 02:10:00,-13.79,-9.24,3.41
2021-03-15 02:20:00,-14.05,-9.01,3.9
2021-03-15 02:30:00,-13.24,-9.9,3.73
2021-03-15 02:40:00,-11.78,-10.75,3.71
2021-03-15 02:50:00,24.92,-10.01,3.72
2021-03-15 03:00:00,6.65,-8.42,3.6
2021-03-15 03:10:00,13.43,-8.06,3.68
2021-03-15 03:20:00,-15.23,-9.09,3.77
2021-03-15 03:30:00,-15.23,-9.79,3.79
2021-03-15 03:40:00,-16.79,-9.0,3.71
2021-03-15 03:50:00,-14.32,-9.79,3.84
2021-03-15 04:00:00,-13.5,-10.78,3.99
2021-03-15 04:10:00,-12.57,-11.12,4.11
2021-03-15 04:20:00,40.7,-9.25,3.88
2021-03-15 04:30:00,32.0,-8.21,3.89
2021-03-15 04:40:00,29.65,-9.32,3.97
2021-03-15 04:50:00,76.02,-10.03,4.14
2021-03-15 05:00:00,177.72,-10.04,4.55
2021-03-15 05:10:00,197.97,-8.17,4.59
2021-03-15 05:20:00,212.55,-8.49,4.52
2021-03-15 05:30:00,195.59,-8.46,4.5
2021-03-15 05:40:00,122.64,-9.85,4.28
2021-03-15 05:50:00,87.81,-9.06,3.98
2021-03-15 06:00:00,74.73,-10.84,3.8
2021-03-15 06:10:00,62.16,-11.64,3.78
2021-03-15 06:20:00,82.8,-10.7,4.01
2021-03-15 06:30:00,71.81,-9.55,3.91
2021-03-15 06:40:00,78.44,-8.43,4.01
2021-03-15 06:50:00,111.2,-8.55,4.16
2021-03-15 07:00:00,117.41,-9.05,4.04
2021-03-15 07:10:00,150.63,-10.06,4.17
2021-03-15 07:20:00,193.08,-8.58,4.29
2021-03-15 07:30:00,249.51,-9.14,4.4
2021-03-15 07:40:00,256.1,-10.19,4.53
2021-03-15 07:50:00,273.49,-10.4,4.6
2021-03-15 08:00:00,291.96,-8.92,4.7
2021-03-15 08:10:00,263.21,-10.98,4.58
2021-03-15 08:20:00,343.5,-10.57,4.9
2021-03-15 08:30:00,333.19,-11.13,4.85
2021-03-15 08:40:00,321.21,-9.44,4.78
2021-03-15 08:50:00,378.49,-8.23,4.71
2021-03-15 09:00:00,337.12,-8.61,4.69
2021-03-15 09:10:00,327.63,-8.92,4.6
2021-03-15 09:20:00,288.52,-9.05,4.5
2021-03-15 09:30:00,253.81,-7.26,4.49
2021-03-15 09:40:00,262.95,-8.48,4.6
2021-03-15 09:50:00,268.61,-9.57,4.68
2021-03-15 10:00:00,299.03,-10.72,4.58
2021-03-15 10:10:00,285.67,-9.76,4.58
2021-03-15 10:20:00,215.39,-7.72,4.56
2021-03-15 10:30:00,177.92,-7.17,4.18
2021-03-15 10:40:00,183.31,-8.44,4.21
2021-03-15 10:50:00,128.91,-11.57,4.21
2021-03-15 11:00:00,141.62,-8.66,3.97
2021-03-15 11:10:00,188.67,-8.72,4.41
2021-03-15 11:20:00,110.85,-8.34,4.44
2021-03-15 11:30:00,182.18,-8.33,4.31
2021-03-15 11:40:00,216.35,-11.03,4.74
2021-03-15 11:50:00,175.06,-15.38,4.45
2021-03-15 12:00:00,132.73,-9.5,4.38
2021-03-15 12:10:00,199.53,-13.57,4.66
2021-03-15 12:20:00,93.78,-8.99,4.21
2021-03-15 12:30:00,14.64,-13.31,4.03
2021-03-15 12:40:00,-9.74,-15.17,4.24
2021-03-15 12:50:00,-15.51,-11.78,4.05
2021-03-15 13:00:00,-3.05,38.61,3.97
2021-03-15 13:10:00,33.41,28.68,3.9
2021-03-15 13:20:00,46.9,73.74,3.95
2021-03-15 13:30:00,-16.87,58.32,3.92
2021-03-15 13:40:00,72.75,86.3,4.12
2021-03-15 13:50:00,321.32,263.21,4.75
2021-03-15 14:00:00,371.41,355.28,5.05
2021-03-15 14:10:00,334.73,334.55,4.89
2021-03-15 14:20:00,266.31,233.04,4.75
2021-03-15 14:30:00,350.62,307.9,5.06
2021-03-15 14:40:00,345.96,309.69,5.06
2021-03-15 14:50:00,301.23,227.08,4.74
2021-03-15 15:00:00,256.59,171.44,4.45
2021-03-15 15:10:00,74.52,39.18,3.85
2021-03-15 15:20:00,47.3,13.53,3.77
2021-03-15 15:30:00,124.62,80.87,4.0
2021-03-15 15:40:00,189.04,186.42,4.52
2021-03-15 15:50:00,188.52,120.4,4.3
2021-03-15 16:00:00,212.01,114.38,4.18
2021-03-15 16:10:00,374.75,244.43,4.49
2021-03-15 16:20:00,252.38,202.99,4.36
2021-03-15 16:30:00,167.99,141.91,4.2
2021-03-15 16:40:00,95.54,103.17,3.89
2021-03-15 16:50:00,160.7,109.39,4.14
2021-03-15 17:00:00,152.33,61.98,3.97
2021-03-15 17:10:00,164.09,58.55,3.95
2021-03-15 17:20:00,232.09,99.1,4.08
2021-03-15 17:30:00,253.14,77.54,4.18
2021-03-15 17:40:00,217.62,116.03,4.29
2021-03-15 17:50:00,239.48,132.84,4.35
2021-03-15 18:00:00,294.84,133.05,4.4
2021-03-15 18:10:00,295.85,190.4,4.51
2021-03-15 18:20:00,322.23,202.45,4.62
2021-03-15 18:30:00,305.8,236.56,4.62
2021-03-15 18:40:00,298.28,241.65,4.74
2021-03-15 18:50:00,327.07,252.94,4.86
2021-03-15 19:00:00,381.14,284.56,4.91
2021-03-15 19:10:00,441.73,425.72,5.26
2021-03-15 19:20:00,481.79,503.03,5.42
2021-03-15 19:30:00,523.88,520.4,5.34
2021-03-15 19:40:00,507.78,510.34,5.47
2021-03-15 19:50:00,486.51,410.01,5.3
2021-03-15 20:00:00,430.89,327.72,5.06
2021-03-15 20:10:00,391.16,284.24,4.89
2021-03-15 20:20:00,465.9,365.87,5.06
2021-03-15 20:30:00,515.43,358.2,5.09
2021-03-15 20:40:00,486.92,377.6,5.14
2021-03-15 20:50:00,524.13,419.87,5.28
2021-03-15 21:00:00,395.87,344.34,5.02
2021-03-15 21:10:00,355.95,361.85,4.95
2021-03-15 21:20:00,295.23,276.03,4.62
2021-03-15 21:30:00,241.96,238.54,4.51
2021-03-15 21:40:00,190.81,170.48,4.29
2021-03-15 21:50:00,218.23,165.95,4.29
2021-03-15 22:00:00,175.99,140.66,4.25
2021-03-15 22:10:00,176.36,187.1,4.3
2021-03-15 22:20:00,370.15,320.97,4.79
2021-03-15 22:30:00,559.62,523.21,5.45
2021-03-15 22:40:00,426.85,399.79,5.21
2021-03-15 22:50:00,338.22,272.03,4.75
2021-03-15 23:00:00,397.16,277.41,4.74
2021-03-15 23:10:00,291.56,182.0,4.47
2021-03-15 23:20:00,324.34,207.94,4.52
2021-03-15 23:30:00,410.16,335.48,4.96
2021-03-15 23:40:00,487.32,379.64,5.14
2021-03-15 23:50:00,396.19,332.48,4.94
2021-03-16 00:00:00,473.86,333.76,5.06
2021-03-16 00:10:00,360.91,223.46,4.62
2021-03-16 00:20:00,334.44,220.16,4.61
2021-03-16 00:30:00,267.68,227.22,4.49
2021-03-16 00:40:00,273.55,295.14,4.73
2021-03-16 00:50:00,311.86,262.96,4.76
2021-03-16 01:00:00,430.21,339.76,5.05
2021-03-16 01:10:00,628.65,454.1,5.5
2021-03-16 01:20:00,627.21,508.34,5.55
2021-03-16 01:30:00,941.83,826.63,6.34
2021-03-16 01:40:00,993.14,944.4,6.59
2021-03-16 01:50:00,1135.95,1142.3,6.82
2021-03-16 02:00:00,1395.84,1348.33,7.27
2021-03-16 02:10:00,1405.09,1318.72,7.18
2021-03-16 02:20:00,1288.25,1201.49,6.93
2021-03-16 02:30:00,1180.65,1126.8,6.79
2021-03-16 02:40:00,937.31,948.63,6.41
2021-03-16 02:50:00,909.29,871.84,6.24
2021-03-16 03:00:00,796.79,815.77,6.05
2021-03-16 03:10:00,788.43,773.75,6.0
2021-03-16 03:20:00,948.1,965.31,6.39
2021-03-16 03:30:00,1133.89,1102.62,6.7
2021-03-16 03:40:00,1454.17,1382.64,7.03
2021-03-16 03:50:00,1468.66,1546.49,7.14
2021-03-16 04:00:00,1505.97,1523.87,7.15
2021-03-16 04:10:00,1471.44,1486.38,7.03
2021-03-16 04:20:00,1650.9,1669.68,7.31
2021-03-16 04:30:00,1683.74,1645.9,7.43
2021-03-16 04:40:00,1450.36,1411.69,7.13
2021-03-16 04:50:00,1356.94,1391.18,7.1
2021-03-16 05:00:00,1288.12,1299.53,6.81
2021-03-16 05:10:00,1247.12,1137.39,6.5
2021-03-16 05:20:00,1165.68,1188.18,6.51
2021-03-16 05:30:00,1167.43,1011.93,6.4
2021-03-16 05:40:00,983.16,868.54,6.19
2021-03-16 05:50:00,735.67,688.73,5.79
2021-03-16 06:00:00,497.04,477.39,5.18
2021-03-16 06:10:00,241.44,210.81,4.37
2021-03-16 06:20:00,360.86,284.26,4.69
2021-03-16 06:30:00,493.97,469.42,5.26
2021-03-16 06:40:00,400.21,347.25,4.97
2021-03-16 06:50:00,472.53,495.21,5.36
2021-03-16 07:00:00,483.93,372.09,5.15
2021-03-16 07:10:00,569.34,334.58,5.14
2021-03-16 07:20:00,958.04,710.14,5.98
2021-03-16 07:30:00,911.9,902.71,6.3
2021-03-16 07:40:00,927.07,758.96,6.05
2021-03-16 07:50:00,865.52,743.67,5.89
2021-03-16 08:00:00,723.46,707.96,5.78
2021-03-16 08:10:00,781.73,716.2,5.84
2021-03-16 08:20:00,670.29,650.13,5.65
2021-03-16 08:30:00,678.16,532.48,5.49
2021-03-16 08:40:00,660.98,595.89,5.74
2021-03-16 08:50:00,556.11,569.57,5.63
2021-03-16 09:00:00,329.23,329.01,5.0
2021-03-16 09:10:00,116.37,195.03,4.36
2021-03-16 09:20:00,27.42,24.99,3.75
2021-03-16 09:30:00,6.23,31.85,3.63
2021-03-16 09:40:00,-15.66,-8.42,4.09
2021-03-16 09:50:00,15.03,-4.04,3.89
2021-03-16 10:00:00,115.08,105.91,3.85
2021-03-16 10:10:00,225.43,171.7,4.15
2021-03-16 10:20:00,341.3,215.49,4.42
2021-03-16 10:30:00,254.58,218.63,4.43
2021-03-16 10:40:00,162.99,194.92,4.35
2021-03-16 10:50:00,130.83,155.32,4.18
2021-03-16 11:00:00,96.82,106.25,3.95
2021-03-16 11:10:00,92.82,118.45,3.96
2021-03-16 11:20:00,57.54,91.58,3.78
2021-03-16 11:30:00,-7.54,-7.55,3.83
2021-03-16 11:40:00,-14.63,-15.24,3.89
2021-03-16 11:50:00,-13.93,-0.92,4.06
2021-03-16 12:00:00,-11.63,9.37,3.62
2021-03-16 12:10:00,24.01,7.05,3.46
2021-03-16 12:20:00,175.48,116.02,4.12
2021-03-16 12:30:00,237.15,191.12,4.42
2021-03-16 12:40:00,168.07,206.09,4.43
2021-03-16 12:50:00,243.09,245.5,4.71
2021-03-16 13:00:00,217.32,203.2,4.43
2021-03-16 13:10:00,252.45,196.9,4.32
2021-03-16 13:20:00,297.52,252.04,4.6
2021-03-16 13:30:00,386.85,321.16,4.84
2021-03-16 13:40:00,200.75,157.88,4.3
2021-03-16 13:50:00,194.07,138.33,4.25
2021-03-16 14:00:00,203.01,135.55,4.23
2021-03-16 14:10:00,104.61,92.19,3.89
2021-03-16 14:20:00,308.19,256.97,4.64
2021-03-16 14:30:00,378.16,375.43,5.03
2021-03-16 14:40:00,459.65,461.09,5.2
2021-03-16 14:50:00,478.85,452.58,5.29
2021-03-16 15:00:00,496.56,409.42,5.24
2021-03-16 15:10:00,586.61,528.15,5.34
2021-03-16 15:20:00,635.69,503.94,5.48
2021-03-16 15:30:00,660.16,497.55,5.56
2021-03-16 15:40:00,727.02,543.41,5.68
2021-03-16 15:50:00,714.43,520.04,5.53
2021-03-16 16:00:00,594.13,582.7,5.6
2021-03-16 16:10:00,593.95,534.59,5.51
2021-03-16 16:20:00,530.79,436.04,5.24
2021-03-16 16:30:00,627.5,580.68,5.58
2021-03-16 16:40:00,572.4,501.05,5.54
2021-03-16 16:50:00,428.34,370.78,5.14
2021-03-16 17:00:00,398.24,350.84,4.99
2021-03-16 17:10:00,347.97,256.06,4.66
2021-03-16 17:20:00,260.72,222.33,4.5
2021-03-16 17:30:00,181.15,163.51,4.3
2021-03-16 17:40:00,153.97,188.58,4.18
2021-03-16 17:50:00,158.58,165.42,4.19
2021-03-16 18:00:00,256.32,193.65,4.48
2021-03-16 18:10:00,287.46,249.36,4.65
2021-03-16 18:20:00,246.95,247.64,4.59
2021-03-16 18:30:00,280.89,247.33,4.66
2021-03-16 18:40:00,340.8,289.55,4.83
2021-03-16 18:50:00,314.61,292.45,4.79
2021-03-16 19:00:00,245.4,204.86,4.47
2021-03-16 19:10:00,192.69,135.52,4.15
2021-03-16 19:20:00,116.43,129.43,3.93
2021-03-16 19:30:00,175.68,202.53,4.19
2021-03-16 19:40:00,268.85,263.99,4.45
2021-03-16 19:50:00,330.83,354.88,4.71
2021-03-16 20:00:00,298.75,263.74,4.55
2021-03-16 20:10:00,298.77,231.13,4.35
2021-03-16 20:20:00,178.07,170.44,4.13
2021-03-16 20:30:00,15.51,47.29,3.38
2021-03-16 20:40:00,-13.03,-14.39,3.5
2021-03-16 20:50:00,-14.4,-14.57,3.18
2021-03-16 21:00:00,-15.14,-12.66,3.03
2021-03-16 21:10:00,-16.06,-14.67,2.97
2021-03-16 21:20:00,-15.61,-14.75,2.08
2021-03-16 21:30:00,-16.07,-16.04,2.68
2021-03-16 21:40:00,-15.39,-16.03,3.61
2021-03-16 21:50:00,-15.61,-15.15,4.05
2021-03-16 22:00:00,-15.7,-14.43,3.91
2021-03-16 22:10:00,-15.71,-16.62,3.74
2021-03-16 22:20:00,-14.43,-16.36,3.59
2021-03-16 22:30:00,-8.11,-17.36,3.41
2021-03-16 22:40:00,-17.24,-15.92,3.33
2021-03-16 22:50:00,-17.41,-9.34,3.26
2021-03-16 23:00:00,-0.68,34.97,3.32
2021-03-16 23:10:00,67.55,66.33,3.44
2021-03-16 23:20:00,112.77,51.13,3.43
2021-03-16 23:30:00,95.44,114.75,3.59
2021-03-16 23:40:00,165.02,188.17,3.74
2021-03-16 23:50:00,257.55,261.35,3.71
2021-03-17 00:00:00,305.7,233.58,3.95
2021-03-17 00:10:00,375.63,381.19,4.04
2021-03-17 00:20:00,485.97,371.75,4.3
2021-03-17 00:30:00,642.47,647.95,4.61
2021-03-17 00:40:00,637.52,853.57,4.85
2021-03-17 00:50:00,666.4,986.93,4.7
2021-03-17 01:00:00,663.5,914.95,4.53
2021-03-17 01:10:00,773.47,844.92,4.66
